"StoreID"||"StoreName"||"StoreAddress"||"City"||"StProv"||"Country"||"Status"||"SiteType"
"-90000849"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000848"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000847"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000846"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000845"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000844"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000843"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000842"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000841"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000840"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000839"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000838"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000837"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000836"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000835"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000834"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000833"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000832"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000831"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000830"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000829"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000828"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000827"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000826"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000825"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000824"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000823"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"103380"||"103380 - Vera"||"24 Norway Maple Point"||"Huntsville"||"AL"||"United States"||"Open"||"Store"
"103381"||"103381 - Badeau"||"64 1st Lane"||"Phoenix"||"AZ"||"United States"||"Open"||"Store"
"103382"||"103382 - Dayton"||"1 Westport Point"||"New Haven"||"CT"||"United States"||"Closed"||"Store"
"103383"||"103383 - Declaration"||"560 Heath Park"||"Levittown"||"PA"||"United States"||"Open"||"Store"
"103384"||"103384 - School"||"8 Shelley Parkway"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"103385"||"103385 - Upham"||"94216 Esker Drive"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"103386"||"103386 - Daystar"||"7 High Crossing Plaza"||"Jacksonville"||"FL"||"United States"||"Open"||"Store"
"103387"||"103387 - Marcy"||"95433 Troy Drive"||"San Antonio"||"TX"||"United States"||"Open"||"Store"
"103388"||"103388 - Spohn"||"0 Mariners Cove Alley"||"Washington"||"DC"||"United States"||"Open"||"Store"
"103389"||"103389 - Crest Line"||"896 Vermont Parkway"||"Santa Clara"||"CA"||"United States"||"Open"||"Store"
"103390"||"103390 - Tony"||"40 Green Ridge Crossing"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
"103391"||"103391 - Rusk"||"07 Quincy Circle"||"Baton Rouge"||"LA"||"United States"||"Open"||"Store"
"103392"||"103392 - Carberry"||"3 La Follette Crossing"||"Macon"||"GA"||"United States"||"Open"||"Store"
"103393"||"103393 - Talmadge"||"494 Golden Leaf Park"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"103394"||"103394 - Donald"||"219 Meadow Ridge Street"||"Indianapolis"||"IN"||"United States"||"Open"||"Store"
"103395"||"103395 - Harper"||"2421 Harper Drive"||"Fairfax"||"VA"||"United States"||"Open"||"Store"
"103396"||"103396 - Springview"||"24 Bunting Pass"||"Santa Clara"||"CA"||"United States"||"Open"||"Store"
"103397"||"103397 - Nevada"||"8586 Rusk Pass"||"Memphis"||"TN"||"United States"||"Open"||"Store"
"103398"||"103398 - Chinook"||"284 Rieder Place"||"Cincinnati"||"OH"||"United States"||"Open"||"Store"
"103399"||"103399 - Esker"||"5147 Forster Terrace"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
"103400"||"103400 - Dryden"||"12199 Michigan Hill"||"Bowie"||"MD"||"United States"||"Open"||"Store"
"103401"||"103401 - Golden Leaf"||"86171 Summer Ridge Crossing"||"Shawnee Mission"||"KS"||"United States"||"Open"||"Store"
"103402"||"103402 - Lunder"||"4937 Paget Center"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"103403"||"103403 - Stuart"||"48843 Express Drive"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"103557"||"103557 - Dunning"||"44 Morning Plaza"||"Erie"||"PA"||"United States"||"Open"||"Store"
"103558"||"103558 - Hayes"||"215 Northland Terrace"||"Columbus"||"OH"||"United States"||"Open"||"Store"
"103559"||"103559 - Pond"||"50 Thackeray Avenue"||"Canton"||"OH"||"United States"||"Open"||"Store"
"103560"||"103560 - Summerview"||"267 Hovde Crossing"||"Jamaica"||"NY"||"United States"||"Open"||"Store"
"103561"||"103561 - Golf"||"090 Dunning Place"||"Philadelphia"||"PA"||"United States"||"Open"||"Store"
"103562"||"103562 - Toban"||"5866 Buell Road"||"Houston"||"TX"||"United States"||"Open"||"Store"
"103563"||"103563 - Transport"||"1 Florence Junction"||"Brooklyn"||"NY"||"United States"||"Open"||"Store"
"103564"||"103564 - Bay"||"62 Daystar Way"||"South Bend"||"IN"||"United States"||"Open"||"Store"
"103565"||"103565 - La Follette"||"21 Burning Wood Avenue"||"Detroit"||"MI"||"United States"||"Open"||"Store"
"103566"||"103566 - Nancy"||"348 5th Avenue"||"Greensboro"||"NC"||"United States"||"Open"||"Store"
"103567"||"103567 - Village Green"||"4949 Del Sol Park"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"103568"||"103568 - Declaration"||"0 Express Park"||"South Bend"||"IN"||"United States"||"Open"||"Store"
"103569"||"103569 - Loftsgordon"||"2516 Burrows Lane"||"East Saint Louis"||"IL"||"United States"||"Open"||"Store"
"103570"||"103570 - Delladonna"||"03918 Fairview Parkway"||"Tacoma"||"WA"||"United States"||"Open"||"Store"
"103571"||"103571 - Karstens"||"8 Anderson Trail"||"Portland"||"OR"||"United States"||"Open"||"Store"
"103572"||"103572 - Dexter"||"88609 Miller Parkway"||"Des Moines"||"IA"||"United States"||"Open"||"Store"
"103573"||"103573 - Artisan"||"370 Spaight Junction"||"Iowa City"||"IA"||"United States"||"Open"||"Store"
"103574"||"103574 - Sauthoff"||"26077 Lunder Junction"||"Cincinnati"||"OH"||"United States"||"Open"||"Store"
"103575"||"103575 - Nevada"||"27562 Park Meadow Way"||"Lake Worth"||"FL"||"United States"||"Open"||"Store"
"103576"||"103576 - Daystar"||"455 Calypso Hill"||"Oakland"||"CA"||"United States"||"Open"||"Store"
"103577"||"103577 - Schmedeman"||"22333 Anhalt Junction"||"Arlington"||"TX"||"United States"||"Open"||"Store"
"103578"||"103578 - Kipling"||"59 Blue Bill Park Court"||"Honolulu"||"HI"||"United States"||"Open"||"Store"
"103579"||"103579 - Rockefeller"||"7868 Grayhawk Avenue"||"Trenton"||"NJ"||"United States"||"Open"||"Store"
"103580"||"103580 - Kenwood"||"08 Division Court"||"Long Beach"||"CA"||"United States"||"Open"||"Store"
"103581"||"103581 - 7th"||"8 Pearson Plaza"||"Temple"||"TX"||"United States"||"Open"||"Store"
"103582"||"103582 - Kropf"||"7 Muir Point"||"Carson City"||"NV"||"United States"||"Open"||"Store"
"103583"||"103583 - Straubel"||"2 Redwing Crossing"||"Cincinnati"||"OH"||"United States"||"Open"||"Store"
"103584"||"103584 - Londonderry"||"42 Hoard Parkway"||"Cleveland"||"OH"||"United States"||"Open"||"Store"
"103585"||"103585 - Mesta"||"98 Randy Junction"||"West Palm Beach"||"FL"||"United States"||"Open"||"Store"
"-90000033"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000032"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000031"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000030"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000029"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000028"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000027"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000026"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000025"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000024"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000023"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000022"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000021"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000020"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000019"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000018"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000017"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000016"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000015"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000014"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000013"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000012"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000011"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000010"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000009"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000008"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000007"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000006"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000005"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001120"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001119"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001118"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001117"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001116"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001115"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001114"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001113"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001112"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001111"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001110"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001109"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001108"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001107"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001106"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001105"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001104"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001103"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001102"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001101"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001100"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001099"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001098"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001097"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001096"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001095"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001094"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001093"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001092"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90001091"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000451"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000450"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000449"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000448"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000447"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000446"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000445"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000444"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000443"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000442"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000441"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000440"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000439"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000438"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000437"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000436"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000435"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000434"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000433"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000432"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000431"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000430"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000429"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000428"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000427"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000426"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000425"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000424"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000423"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"-90000422"||"Management Site"||"n/a"||"n/a"||"n/a"||"n/a"||"Not Applicable"||"Management"
"103135"||"103135 - Valley Edge"||"08 Grim Point"||"North Las Vegas"||"NV"||"United States"||"Open"||"Store"
"103136"||"103136 - Hallows"||"041 Forest Run Drive"||"San Rafael"||"CA"||"United States"||"Open"||"Store"
"103137"||"103137 - 2nd"||"48358 Center Road"||"New Orleans"||"LA"||"United States"||"Open"||"Store"
"103138"||"103138 - Orin"||"68 Scofield Court"||"Washington"||"DC"||"United States"||"Open"||"Store"
"103139"||"103139 - Bay"||"8230 Bluejay Crossing"||"Springfield"||"IL"||"United States"||"Open"||"Store"
"103140"||"103140 - Eagle Crest"||"0 Eagle Crest Street"||"Corona"||"CA"||"United States"||"Open"||"Store"
"103141"||"103141 - Manitowish"||"28 Schiller Park"||"San Jose"||"CA"||"United States"||"Open"||"Store"
"103142"||"103142 - Amoth"||"36 Alpine Place"||"Ocala"||"FL"||"United States"||"Open"||"Store"
"103143"||"103143 - Briar Crest"||"8 Luster Plaza"||"Bloomington"||"IN"||"United States"||"Open"||"Store"
"103144"||"103144 - Hintze"||"430 Sherman Court"||"Young America"||"MN"||"United States"||"Open"||"Store"
"103145"||"103145 - Oak Valley"||"9787 Basil Junction"||"Laurel"||"MD"||"United States"||"Open"||"Store"
"103146"||"103146 - Northview"||"069 Walton Pass"||"Carol Stream"||"IL"||"United States"||"Open"||"Store"
"103147"||"103147 - Almo"||"81 Fordem Pass"||"Providence"||"RI"||"United States"||"Open"||"Store"
"103148"||"103148 - South"||"96913 Duke Circle"||"Washington"||"DC"||"United States"||"Open"||"Store"
"103149"||"103149 - Schiller"||"3 John Wall Park"||"Cleveland"||"OH"||"United States"||"Open"||"Store"
"103150"||"103150 - Aberg"||"4 Aberg Place"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"103151"||"103151 - Darwin"||"063 Cottonwood Circle"||"Bismarck"||"ND"||"United States"||"Open"||"Store"
"103152"||"103152 - Mitchell"||"01 Surrey Road"||"Phoenix"||"AZ"||"United States"||"Open"||"Store"
"103153"||"103153 - Bultman"||"75087 Nova Way"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"103154"||"103154 - Moulton"||"16 Heath Crossing"||"Brooklyn"||"NY"||"United States"||"Open"||"Store"
"103155"||"103155 - Holmberg"||"47447 Upham Parkway"||"Erie"||"PA"||"United States"||"Open"||"Store"
"103156"||"103156 - Dunning"||"53 6th Place"||"Boulder"||"CO"||"United States"||"Open"||"Store"
"103157"||"103157 - Northport"||"5 Holy Cross Road"||"Tampa"||"FL"||"United States"||"Closed"||"Store"
"103158"||"103158 - Mosinee"||"397 Northview Crossing"||"Providence"||"RI"||"United States"||"Open"||"Store"
"103159"||"103159 - Cottonwood"||"0 Pennsylvania Pass"||"Norfolk"||"VA"||"United States"||"Open"||"Store"
"103160"||"103160 - Eagan"||"32002 Duke Street"||"Round Rock"||"TX"||"United States"||"Open"||"Store"
"103161"||"103161 - Armistice"||"208 Surrey Hill"||"Houston"||"TX"||"United States"||"Open"||"Store"
"103162"||"103162 - Washington"||"351 Declaration Drive"||"Springfield"||"IL"||"United States"||"Open"||"Store"
"103163"||"103163 - Fordem"||"1205 3rd Street"||"Washington"||"DC"||"United States"||"Open"||"Store"
"103164"||"103164 - Summerview"||"3 Moulton Circle"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
"103165"||"103165 - Novick"||"6 Dorton Trail"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"103166"||"103166 - Pleasure"||"94 Canary Road"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"103167"||"103167 - Scoville"||"0458 Weeping Birch Terrace"||"Corpus Christi"||"TX"||"United States"||"Open"||"Store"
"103168"||"103168 - Maple Wood"||"5 Buell Crossing"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
